,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
3632,IS,Iceland,Imports of goods and services (current US$),2019,9764032620.96263,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3633,IS,Iceland,Imports of goods and services (current US$),2018,11328152832.6094,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3634,IS,Iceland,Imports of goods and services (current US$),2017,10196309115.2897,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3635,IS,Iceland,Imports of goods and services (current US$),2016,8490620817.52384,Europe & Central Asia,High income,Not classified,-21.8952,64.1353
3636,IN,India,Imports of goods and services (current US$),2024,918333719557.771,South Asia,Lower middle income,IBRD,77.225,28.6353
3637,IN,India,Imports of goods and services (current US$),2023,856651130547.122,South Asia,Lower middle income,IBRD,77.225,28.6353
3638,IN,India,Imports of goods and services (current US$),2022,897550749081.828,South Asia,Lower middle income,IBRD,77.225,28.6353
3639,IN,India,Imports of goods and services (current US$),2021,760902891806.013,South Asia,Lower middle income,IBRD,77.225,28.6353
3640,IN,India,Imports of goods and services (current US$),2020,510244747372.174,South Asia,Lower middle income,IBRD,77.225,28.6353
3641,IN,India,Imports of goods and services (current US$),2019,602315056052.526,South Asia,Lower middle income,IBRD,77.225,28.6353
3642,IN,India,Imports of goods and services (current US$),2018,640300806738.542,South Asia,Lower middle income,IBRD,77.225,28.6353
3643,IN,India,Imports of goods and services (current US$),2017,582018012521.568,South Asia,Lower middle income,IBRD,77.225,28.6353
3644,IN,India,Imports of goods and services (current US$),2016,480169055768.282,South Asia,Lower middle income,IBRD,77.225,28.6353
3645,ID,Indonesia,Imports of goods and services (current US$),2024,284696296710.895,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3646,ID,Indonesia,Imports of goods and services (current US$),2023,268508401209.029,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3647,ID,Indonesia,Imports of goods and services (current US$),2022,276506804558.242,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3648,ID,Indonesia,Imports of goods and services (current US$),2021,222923845055.988,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3649,ID,Indonesia,Imports of goods and services (current US$),2020,165646843301.933,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3650,ID,Indonesia,Imports of goods and services (current US$),2019,213034646334.827,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3651,ID,Indonesia,Imports of goods and services (current US$),2018,230045612385.068,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3652,ID,Indonesia,Imports of goods and services (current US$),2017,194777319195.676,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3653,ID,Indonesia,Imports of goods and services (current US$),2016,170835000830.242,East Asia & Pacific,Upper middle income,IBRD,106.83,-6.19752
3654,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2024,135497500555.676,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3655,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2023,116536624174.358,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3656,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2022,98698959864.911,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3657,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2021,84130836515.5474,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3658,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2020,71621658126.4568,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3659,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2019,91441131366.5632,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3660,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2018,111113616111.569,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3661,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2017,108797238836.12,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3662,IR,"Iran, Islamic Rep.",Imports of goods and services (current US$),2016,93653399159.5081,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,51.4447,35.6878
3663,IQ,Iraq,Imports of goods and services (current US$),2024,92844392287.5385,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3664,IQ,Iraq,Imports of goods and services (current US$),2023,80207455823.6747,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3665,IQ,Iraq,Imports of goods and services (current US$),2022,69638475862.069,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3666,IQ,Iraq,Imports of goods and services (current US$),2021,50706900000.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3667,IQ,Iraq,Imports of goods and services (current US$),2020,54255237619.389,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3668,IQ,Iraq,Imports of goods and services (current US$),2019,72282500000.0,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3669,IQ,Iraq,Imports of goods and services (current US$),2018,56839934051.9975,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3670,IQ,Iraq,Imports of goods and services (current US$),2017,48423565033.7838,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3671,IQ,Iraq,Imports of goods and services (current US$),2016,44153354784.0813,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income,IBRD,44.394,33.3302
3672,IE,Ireland,Imports of goods and services (current US$),2024,622469214438.75,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3673,IE,Ireland,Imports of goods and services (current US$),2023,585093268387.854,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3674,IE,Ireland,Imports of goods and services (current US$),2022,538742737109.535,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3675,IE,Ireland,Imports of goods and services (current US$),2021,501936785223.519,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3676,IE,Ireland,Imports of goods and services (current US$),2020,518713605705.651,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3677,IE,Ireland,Imports of goods and services (current US$),2019,514830799947.372,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3678,IE,Ireland,Imports of goods and services (current US$),2018,381868643805.341,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3679,IE,Ireland,Imports of goods and services (current US$),2017,365103478210.224,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3680,IE,Ireland,Imports of goods and services (current US$),2016,337593450586.6,Europe & Central Asia,High income,Not classified,-6.26749,53.3441
3681,IM,Isle of Man,Imports of goods and services (current US$),2024,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3682,IM,Isle of Man,Imports of goods and services (current US$),2023,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3683,IM,Isle of Man,Imports of goods and services (current US$),2022,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3684,IM,Isle of Man,Imports of goods and services (current US$),2021,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3685,IM,Isle of Man,Imports of goods and services (current US$),2020,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3686,IM,Isle of Man,Imports of goods and services (current US$),2019,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3687,IM,Isle of Man,Imports of goods and services (current US$),2018,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3688,IM,Isle of Man,Imports of goods and services (current US$),2017,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3689,IM,Isle of Man,Imports of goods and services (current US$),2016,,Europe & Central Asia,High income,Not classified,-4.47928,54.1509
3690,IL,Israel,Imports of goods and services (current US$),2024,140591934051.253,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3691,IL,Israel,Imports of goods and services (current US$),2023,141259591701.021,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3692,IL,Israel,Imports of goods and services (current US$),2022,153665466119.242,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3693,IL,Israel,Imports of goods and services (current US$),2021,127744856755.19,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3694,IL,Israel,Imports of goods and services (current US$),2020,98848834109.2891,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3695,IL,Israel,Imports of goods and services (current US$),2019,109553655513.763,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3696,IL,Israel,Imports of goods and services (current US$),2018,109319594928.535,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3697,IL,Israel,Imports of goods and services (current US$),2017,97866153832.0119,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3698,IL,Israel,Imports of goods and services (current US$),2016,90475144466.5283,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,35.2035,31.7717
3699,IT,Italy,Imports of goods and services (current US$),2024,721835854515.781,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3700,IT,Italy,Imports of goods and services (current US$),2023,736153956396.287,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3701,IT,Italy,Imports of goods and services (current US$),2022,776766269322.766,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3702,IT,Italy,Imports of goods and services (current US$),2021,634811260435.649,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3703,IT,Italy,Imports of goods and services (current US$),2020,480945200912.997,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3704,IT,Italy,Imports of goods and services (current US$),2019,560326098494.117,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3705,IT,Italy,Imports of goods and services (current US$),2018,597530269520.862,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3706,IT,Italy,Imports of goods and services (current US$),2017,540827068435.177,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3707,IT,Italy,Imports of goods and services (current US$),2016,483730717980.818,Europe & Central Asia,High income,Not classified,12.4823,41.8955
3708,JM,Jamaica,Imports of goods and services (current US$),2024,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3709,JM,Jamaica,Imports of goods and services (current US$),2023,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3710,JM,Jamaica,Imports of goods and services (current US$),2022,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3711,JM,Jamaica,Imports of goods and services (current US$),2021,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3712,JM,Jamaica,Imports of goods and services (current US$),2020,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3713,JM,Jamaica,Imports of goods and services (current US$),2019,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3714,JM,Jamaica,Imports of goods and services (current US$),2018,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3715,JM,Jamaica,Imports of goods and services (current US$),2017,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3716,JM,Jamaica,Imports of goods and services (current US$),2016,,Latin America & Caribbean ,Upper middle income,IBRD,-76.792,17.9927
3717,JP,Japan,Imports of goods and services (current US$),2024,952041559317.639,East Asia & Pacific,High income,Not classified,139.77,35.67
3718,JP,Japan,Imports of goods and services (current US$),2023,981637982326.316,East Asia & Pacific,High income,Not classified,139.77,35.67
3719,JP,Japan,Imports of goods and services (current US$),2022,1076977967308.71,East Asia & Pacific,High income,Not classified,139.77,35.67
3720,JP,Japan,Imports of goods and services (current US$),2021,938755726387.128,East Asia & Pacific,High income,Not classified,139.77,35.67
3721,JP,Japan,Imports of goods and services (current US$),2020,798645128766.751,East Asia & Pacific,High income,Not classified,139.77,35.67
3722,JP,Japan,Imports of goods and services (current US$),2019,908591904960.75,East Asia & Pacific,High income,Not classified,139.77,35.67
3723,JP,Japan,Imports of goods and services (current US$),2018,922228472388.616,East Asia & Pacific,High income,Not classified,139.77,35.67
3724,JP,Japan,Imports of goods and services (current US$),2017,829947425329.105,East Asia & Pacific,High income,Not classified,139.77,35.67
3725,JP,Japan,Imports of goods and services (current US$),2016,763174802438.923,East Asia & Pacific,High income,Not classified,139.77,35.67
3726,JO,Jordan,Imports of goods and services (current US$),2024,30446760563.3803,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3727,JO,Jordan,Imports of goods and services (current US$),2023,29034084507.0423,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3728,JO,Jordan,Imports of goods and services (current US$),2022,30018732394.3662,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3729,JO,Jordan,Imports of goods and services (current US$),2021,23321408450.7042,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3730,JO,Jordan,Imports of goods and services (current US$),2020,18424084507.0423,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3731,JO,Jordan,Imports of goods and services (current US$),2019,21963521126.7606,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3732,JO,Jordan,Imports of goods and services (current US$),2018,22915774647.8873,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3733,JO,Jordan,Imports of goods and services (current US$),2017,23035774647.8873,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3734,JO,Jordan,Imports of goods and services (current US$),2016,21671830985.9155,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.9263,31.9497
3735,KZ,Kazakhstan,Imports of goods and services (current US$),2024,74543688674.4676,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3736,KZ,Kazakhstan,Imports of goods and services (current US$),2023,72487044600.0899,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3737,KZ,Kazakhstan,Imports of goods and services (current US$),2022,60354782089.0333,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3738,KZ,Kazakhstan,Imports of goods and services (current US$),2021,49324871010.7242,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3739,KZ,Kazakhstan,Imports of goods and services (current US$),2020,45332610743.2096,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3740,KZ,Kazakhstan,Imports of goods and services (current US$),2019,51629140772.7225,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3741,KZ,Kazakhstan,Imports of goods and services (current US$),2018,46453964705.6103,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3742,KZ,Kazakhstan,Imports of goods and services (current US$),2017,40746709251.8909,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3743,KZ,Kazakhstan,Imports of goods and services (current US$),2016,39079991232.1721,Europe & Central Asia,Upper middle income,IBRD,71.4382,51.1879
3744,KE,Kenya,Imports of goods and services (current US$),2024,27822985577.2646,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3745,KE,Kenya,Imports of goods and services (current US$),2023,26037169470.1809,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3746,KE,Kenya,Imports of goods and services (current US$),2022,27832040674.6004,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3747,KE,Kenya,Imports of goods and services (current US$),2021,24016664625.5509,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3748,KE,Kenya,Imports of goods and services (current US$),2020,19082744156.5013,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3749,KE,Kenya,Imports of goods and services (current US$),2019,20408407783.966,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3750,KE,Kenya,Imports of goods and services (current US$),2018,20167352977.161,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3751,KE,Kenya,Imports of goods and services (current US$),2017,19080378151.0309,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3752,KE,Kenya,Imports of goods and services (current US$),2016,16171498982.4724,Sub-Saharan Africa ,Lower middle income,Blend,36.8126,-1.27975
3753,KI,Kiribati,Imports of goods and services (current US$),2024,,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3754,KI,Kiribati,Imports of goods and services (current US$),2023,293469858.533235,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3755,KI,Kiribati,Imports of goods and services (current US$),2022,270259460.664946,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3756,KI,Kiribati,Imports of goods and services (current US$),2021,201765233.649547,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3757,KI,Kiribati,Imports of goods and services (current US$),2020,150178033.445809,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3758,KI,Kiribati,Imports of goods and services (current US$),2019,180817476.661092,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3759,KI,Kiribati,Imports of goods and services (current US$),2018,173538178.678091,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3760,KI,Kiribati,Imports of goods and services (current US$),2017,194581508.19901,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3761,KI,Kiribati,Imports of goods and services (current US$),2016,195426975.110463,East Asia & Pacific,Lower middle income,IDA,172.979,1.32905
3762,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2024,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3763,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2023,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3764,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2022,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3765,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2021,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3766,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2020,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3767,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2019,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3768,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2018,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3769,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2017,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3770,KP,"Korea, Dem. People's Rep.",Imports of goods and services (current US$),2016,,East Asia & Pacific,Low income,Not classified,125.754,39.0319
3771,KR,"Korea, Rep.",Imports of goods and services (current US$),2024,755486201521.958,East Asia & Pacific,High income,Not classified,126.957,37.5323
3772,KR,"Korea, Rep.",Imports of goods and services (current US$),2023,755197457229.567,East Asia & Pacific,High income,Not classified,126.957,37.5323
3773,KR,"Korea, Rep.",Imports of goods and services (current US$),2022,814936711590.894,East Asia & Pacific,High income,Not classified,126.957,37.5323
3774,KR,"Korea, Rep.",Imports of goods and services (current US$),2021,698601348291.191,East Asia & Pacific,High income,Not classified,126.957,37.5323
3775,KR,"Korea, Rep.",Imports of goods and services (current US$),2020,539436709934.322,East Asia & Pacific,High income,Not classified,126.957,37.5323
3776,KR,"Korea, Rep.",Imports of goods and services (current US$),2019,602460189255.229,East Asia & Pacific,High income,Not classified,126.957,37.5323
3777,KR,"Korea, Rep.",Imports of goods and services (current US$),2018,643142886151.538,East Asia & Pacific,High income,Not classified,126.957,37.5323
3778,KR,"Korea, Rep.",Imports of goods and services (current US$),2017,587337161918.895,East Asia & Pacific,High income,Not classified,126.957,37.5323
3779,KR,"Korea, Rep.",Imports of goods and services (current US$),2016,501960383970.089,East Asia & Pacific,High income,Not classified,126.957,37.5323
3780,XK,Kosovo,Imports of goods and services (current US$),2024,8066641703.7726,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3781,XK,Kosovo,Imports of goods and services (current US$),2023,7360352732.04894,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3782,XK,Kosovo,Imports of goods and services (current US$),2022,6678129416.27684,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3783,XK,Kosovo,Imports of goods and services (current US$),2021,6140295601.50414,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3784,XK,Kosovo,Imports of goods and services (current US$),2020,4160533505.72661,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3785,XK,Kosovo,Imports of goods and services (current US$),2019,4458677258.30755,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3786,XK,Kosovo,Imports of goods and services (current US$),2018,4511507218.44078,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3787,XK,Kosovo,Imports of goods and services (current US$),2017,3811644830.90463,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3788,XK,Kosovo,Imports of goods and services (current US$),2016,3420956563.99397,Europe & Central Asia,Upper middle income,IDA,20.926,42.565
3789,KW,Kuwait,Imports of goods and services (current US$),2024,,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3790,KW,Kuwait,Imports of goods and services (current US$),2023,63424320848.9998,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3791,KW,Kuwait,Imports of goods and services (current US$),2022,55915102040.8163,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3792,KW,Kuwait,Imports of goods and services (current US$),2021,44914020878.9861,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3793,KW,Kuwait,Imports of goods and services (current US$),2020,42529707771.5334,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3794,KW,Kuwait,Imports of goods and services (current US$),2019,55817806337.715,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3795,KW,Kuwait,Imports of goods and services (current US$),2018,63048258686.6961,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3796,KW,Kuwait,Imports of goods and services (current US$),2017,56293171254.3267,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3797,KW,Kuwait,Imports of goods and services (current US$),2016,53090012146.8076,"Middle East, North Africa, Afghanistan & Pakistan",High income,Not classified,47.9824,29.3721
3798,KG,Kyrgyz Republic,Imports of goods and services (current US$),2024,14718020576.7018,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3799,KG,Kyrgyz Republic,Imports of goods and services (current US$),2023,14495454762.0276,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3800,KG,Kyrgyz Republic,Imports of goods and services (current US$),2022,10611929974.1289,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3801,KG,Kyrgyz Republic,Imports of goods and services (current US$),2021,5961602074.23316,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3802,KG,Kyrgyz Republic,Imports of goods and services (current US$),2020,4086471675.70011,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3803,KG,Kyrgyz Republic,Imports of goods and services (current US$),2019,5712149571.70613,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3804,KG,Kyrgyz Republic,Imports of goods and services (current US$),2018,5564289939.38436,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3805,KG,Kyrgyz Republic,Imports of goods and services (current US$),2017,5112024586.40804,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3806,KG,Kyrgyz Republic,Imports of goods and services (current US$),2016,4769041754.77364,Europe & Central Asia,Lower middle income,IDA,74.6057,42.8851
3807,LA,Lao PDR,Imports of goods and services (current US$),2024,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3808,LA,Lao PDR,Imports of goods and services (current US$),2023,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3809,LA,Lao PDR,Imports of goods and services (current US$),2022,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3810,LA,Lao PDR,Imports of goods and services (current US$),2021,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3811,LA,Lao PDR,Imports of goods and services (current US$),2020,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3812,LA,Lao PDR,Imports of goods and services (current US$),2019,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3813,LA,Lao PDR,Imports of goods and services (current US$),2018,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3814,LA,Lao PDR,Imports of goods and services (current US$),2017,,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3815,LA,Lao PDR,Imports of goods and services (current US$),2016,6664547720.2285,East Asia & Pacific,Lower middle income,IDA,102.177,18.5826
3816,LV,Latvia,Imports of goods and services (current US$),2024,29237162725.2523,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3817,LV,Latvia,Imports of goods and services (current US$),2023,29797383500.3005,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3818,LV,Latvia,Imports of goods and services (current US$),2022,31311327145.253,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3819,LV,Latvia,Imports of goods and services (current US$),2021,26722730484.7438,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3820,LV,Latvia,Imports of goods and services (current US$),2020,20436512013.5674,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3821,LV,Latvia,Imports of goods and services (current US$),2019,20771523762.3294,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3822,LV,Latvia,Imports of goods and services (current US$),2018,21399793243.0745,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3823,LV,Latvia,Imports of goods and services (current US$),2017,18978997354.9141,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3824,LV,Latvia,Imports of goods and services (current US$),2016,16650471636.2697,Europe & Central Asia,High income,Not classified,24.1048,56.9465
3825,LB,Lebanon,Imports of goods and services (current US$),2024,,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3826,LB,Lebanon,Imports of goods and services (current US$),2023,14788907442.7926,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3827,LB,Lebanon,Imports of goods and services (current US$),2022,16806427844.3004,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3828,LB,Lebanon,Imports of goods and services (current US$),2021,12214357413.8664,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3829,LB,Lebanon,Imports of goods and services (current US$),2020,10705132083.243,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3830,LB,Lebanon,Imports of goods and services (current US$),2019,21820628748.3913,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3831,LB,Lebanon,Imports of goods and services (current US$),2018,26079751235.1575,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3832,LB,Lebanon,Imports of goods and services (current US$),2017,24672982325.7048,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3833,LB,Lebanon,Imports of goods and services (current US$),2016,23526463867.9934,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,IBRD,35.5134,33.8872
3834,LS,Lesotho,Imports of goods and services (current US$),2024,,Sub-Saharan Africa ,Lower middle income,IDA,27.7167,-29.5208
